"Gene_set","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"GSE6259_FLT3L_INDUCED_DEC205_POS_DC_VS_CD8_TCELL_DN",0.492593142884335,-0.0423461403152894,6.39021448842269,2.37594516780494e-06,0.00161275388234927,4.93188896295373
"GSE14000_UNSTIM_VS_4H_LPS_DC_TRANSLATED_RNA_DN",0.490770775877167,-0.0649605089487928,4.14644549892389,0.000451531084317051,0.00713763036706912,-0.0118940373429393
"GSE22886_NAIVE_CD4_TCELL_VS_MONOCYTE_DN",0.489191017556905,-0.0200505647186189,4.93349625067757,6.86761295722153e-05,0.00334796782750945,1.76597089782104
"GSE24634_IL4_VS_CTRL_TREATED_NAIVE_CD4_TCELL_DAY3_DN",0.484923226634325,-0.0466008000346268,5.64954489133714,1.27895091944288e-05,0.00178029967986448,3.35186972122091
"GSE18281_SUBCAPSULAR_VS_CENTRAL_CORTICAL_REGION_OF_THYMUS_DN",0.481859933251145,-0.051156423363367,4.99905415061852,5.87793501172274e-05,0.00329179357118402,1.91296790879286
"GSE29618_MONOCYTE_VS_PDC_DAY7_FLU_VACCINE_UP",0.481240859076201,-0.018741162105362,4.35914153121671,0.000271005217279989,0.00545593974623183,0.469485715620779
"GSE36009_WT_VS_NLRP10_KO_DC_UP",0.479748300250175,-0.0521671334682362,4.94133260454644,6.74094987845301e-05,0.00334796782750945,1.78355687485292
"GSE40685_TREG_VS_FOXP3_KO_TREG_PRECURSOR_DN",0.479710108578762,-0.0511117838393808,4.4408686097949,0.000222759794308433,0.00500131667221515,0.654513885139236
"GSE22140_GERMFREE_VS_SPF_MOUSE_CD4_TCELL_UP",0.478957703775085,-0.052224655722513,5.47302193707543,1.92729142010717e-05,0.00209913395291924,2.96545760199811
"GSE24634_TEFF_VS_TCONV_DAY7_IN_CULTURE_DN",0.478893353107872,-0.00991833779244361,4.69770380664908,0.00012045040011764,0.0040471334439527,1.23518586861179
"GSE38681_WT_VS_LYL1_KO_LYMPHOID_PRIMED_MULTIPOTENT_PROGENITOR_DN",0.476937570020597,-0.0589203465544762,3.89605775995574,0.00082299427773666,0.0099248220820124,-0.576766536189072
"GSE34156_TLR1_TLR2_LIGAND_VS_NOD2_AND_TLR1_TLR2_LIGAND_24H_TREATED_MONOCYTE_UP",0.476300104098357,-0.0195505695486787,4.59342899875365,0.000154560348616066,0.00444926693774463,0.999653073769895
"GSE30971_CTRL_VS_LPS_STIM_MACROPHAGE_WBP7_KO_2H_DN",0.476089655117797,-0.046416839086599,5.58086029126458,1.49964357623873e-05,0.00192165800528805,3.20192185760795
"GSE35685_CD34POS_CD10NEG_CD62LPOS_VS_CD34POS_CD10POS_BONE_MARROW_DN",0.471941342185516,-0.0395361550255048,4.88660705943229,7.67744340210809e-05,0.00348066645659435,1.66066393831188
"GSE23568_ID3_KO_VS_WT_CD8_TCELL_DN",0.467128396551409,-0.0251392653073334,5.59292796203469,1.45823070773357e-05,0.00192013513731837,3.22830524925254
"GSE6259_33D1_POS_DC_VS_CD8_TCELL_DN",0.465439162835038,-0.0337852854882156,5.87971976779568,7.52928426198305e-06,0.00163927093430693,3.85037969116721
"GSE43863_NAIVE_VS_MEMORY_TH1_CD4_TCELL_D150_LCMV_UP",0.461826374595813,-0.0565717330439102,4.48441931681795,0.000200674586727436,0.00474605139095178,0.753085050476944
"GSE29618_MONOCYTE_VS_MDC_UP",0.461471238933499,-0.0172103631885002,4.13402604354028,0.00046519205728188,0.00726415289447859,-0.0399751350398949
"GSE37533_PPARG1_FOXP3_VS_PPARG2_FOXP3_TRANSDUCED_CD4_TCELL_PIOGLITAZONE_TREATED_DN",0.461165412186028,-0.0546698091800647,4.54051132935965,0.000175437893990504,0.00457304457792446,0.879993627617664
"GSE41867_NAIVE_VS_DAY6_LCMV_EFFECTOR_CD8_TCELL_UP",0.458419100124096,-0.0247036248686596,5.40980349298882,2.2338318708948e-05,0.00217374211579486,2.826269052705
"GSE42724_NAIVE_BCELL_VS_PLASMABLAST_UP",0.458326399341912,-0.0604958194714232,3.91294245301179,0.00079039087937163,0.00967533759874016,-0.538782130280763
"GSE45365_NK_CELL_VS_CD11B_DC_DN",0.458036774794871,-0.0304599437936051,4.45222413581552,0.000216776216357128,0.00493520432753237,0.680218084263744
"GSE41176_UNSTIM_VS_ANTI_IGM_STIM_BCELL_1H_DN",0.457382702450092,-0.024294120021002,6.1180862374227,4.37705600380333e-06,0.00161275388234927,4.35969794114343
"GSE37533_PPARG2_FOXP3_VS_FOXP3_TRANSDUCED_CD4_TCELL_DN",0.454721824919328,-0.0599218719239138,4.18507287629029,0.000411550508754788,0.00693539994497793,0.0754719514576712
"GSE14000_UNSTIM_VS_4H_LPS_DC_DN",0.453871023956681,-0.0646638007812051,3.74089087657124,0.00119245150856935,0.0121391931252552,-0.92480186204396
"GSE33424_CD161_INT_VS_NEG_CD8_TCELL_UP",0.452556791650286,-0.0690289128632253,3.13855795582057,0.00492911976098589,0.0307092985620502,-2.2466816451639
"GSE41867_MEMORY_VS_EXHAUSTED_CD8_TCELL_DAY30_LCMV_UP",0.452084651978395,-0.0564999559571637,4.61057933899013,0.000148345411356206,0.00443212797102815,1.0384171584396
"GSE6259_33D1_POS_DC_VS_CD4_TCELL_DN",0.451678218373978,-0.0216195609209998,3.79687779971862,0.00104327455390227,0.0116046429831321,-0.799458788899888
"GSE45365_NK_CELL_VS_CD8A_DC_UP",0.449310592284175,-0.0157766094176751,6.53832314282149,1.71038899957886e-06,0.00161275388234927,5.23895265592825
"GSE22589_HEALTHY_VS_HIV_INFECTED_DC_DN",0.447405024552092,-0.0589253869797522,5.009518382974,5.73389019854557e-05,0.00328653094674282,1.93640424810564
"GSE34156_NOD2_LIGAND_VS_TLR1_TLR2_LIGAND_6H_TREATED_MONOCYTE_UP",0.447291071584845,-0.0476415139223023,5.14239635964609,4.18717044055472e-05,0.00299998446858568,2.23330238242793
"GSE2405_S_AUREUS_VS_A_PHAGOCYTOPHILUM_NEUTROPHIL_UP",0.446847473965553,-0.0562402349204685,4.92947045465322,6.93361734778999e-05,0.00334796782750945,1.7569348677945
"GSE2405_0H_VS_3H_A_PHAGOCYTOPHILUM_STIM_NEUTROPHIL_UP",0.446691191755111,-0.0283533136833974,4.56671812818547,0.00016476597096199,0.00454331818123823,0.939262707184351
"GSE21546_UNSTIM_VS_ANTI_CD3_STIM_SAP1A_KO_AND_ELK1_KO_DP_THYMOCYTES_UP",0.446427755055056,-0.0658512867491595,4.53879469891394,0.000176160729255549,0.00457304457792446,0.876110726109502
"GSE34006_WT_VS_A2AR_KO_TREG_DN",0.445380530202568,-0.0521415221994956,4.88118295686527,7.77715200791508e-05,0.00348066645659435,1.64847348084209
"GSE2706_UNSTIM_VS_8H_R848_DC_DN",0.443759536834486,-0.0843914551392823,3.74987633898669,0.00116716175459876,0.0120220128296092,-0.904704967218795
"GSE21546_WT_VS_SAP1A_KO_DP_THYMOCYTES_UP",0.442606512320395,-0.0532729423586455,3.90948499383723,0.000796960920861803,0.00970698401609676,-0.546561721537837
"GSE10325_CD4_TCELL_VS_MYELOID_DN",0.442276999050123,-0.0155510372053792,4.17301459970547,0.000423636112836141,0.00702025558414176,0.0481948588493939
"GSE16755_CTRL_VS_IFNA_TREATED_MAC_DN",0.441459655435997,-0.0461893463824823,3.75994065347938,0.00113946492005331,0.0119130323830466,-0.882185954631907
"GSE34205_RSV_VS_FLU_INF_INFANT_PBMC_DN",0.440180451571741,-0.0325013171616328,5.0713790869928,4.95242874444525e-05,0.00309336318499195,2.07479036925351
"GSE36826_WT_VS_IL1R_KO_SKIN_STAPH_AUREUS_INF_DN",0.439478172095164,-0.0437673144757398,6.29493501670242,2.93963466546329e-06,0.00161275388234927,4.73271058449984
"GSE11057_PBMC_VS_MEM_CD4_TCELL_UP",0.439294350340529,-0.0223617868297253,3.74254747015781,0.00118774860439666,0.0121391931252552,-0.921097309457293
"GSE7219_WT_VS_NIK_NFKB2_KO_LPS_AND_ANTI_CD40_STIM_DC_DN",0.438894706555341,-0.0530195525291381,6.05067243344222,5.09934891521778e-06,0.00161275388234927,4.21640125321855
"GSE34156_UNTREATED_VS_6H_NOD2_AND_TLR1_TLR2_LIGAND_TREATED_MONOCYTE_DN",0.43818975253193,-0.0530324088427616,3.18613521286863,0.00441395800403704,0.0283704530285863,-2.14461989073898
"GSE2405_0H_VS_12H_A_PHAGOCYTOPHILUM_STIM_NEUTROPHIL_UP",0.438010279732935,-0.0489495309967202,5.08584236801888,4.7858439263798e-05,0.00307127527353733,2.10710457250135
"GSE9316_IL6_KO_VS_IFNG_KO_INVIVO_EXPANDED_CD4_TCELL_DN",0.436162196250157,-0.0321664535792105,5.4304778354698,2.12847608436652e-05,0.00217374211579486,2.87183258527137
"GSE34156_UNTREATED_VS_6H_NOD2_LIGAND_TREATED_MONOCYTE_DN",0.435971507184536,-0.0564919320364325,4.25175263614193,0.000350680175485506,0.00639892814593777,0.226362731390799
"GSE43863_DAY6_EFF_VS_DAY150_MEM_LY6C_INT_CXCR5POS_CD4_TCELL_DN",0.435280420875702,-0.0445525630916693,4.67007820533857,0.000128670192922656,0.00420725624106833,1.17282430372538
"GSE42021_CD24HI_VS_CD24LOW_TREG_THYMUS_DN",0.43377088006845,-0.0619504414492374,3.99235226511645,0.00065345964742187,0.00860447406010635,-0.359898620588718
"GSE22886_NAIVE_BCELL_VS_NEUTROPHIL_DN",0.433192481868567,-0.0124912102135992,4.46887932366598,0.000208290778274519,0.00483234605596884,0.71791548521738
"GSE10325_LUPUS_CD4_TCELL_VS_LUPUS_BCELL_DN",0.430582276125992,-0.0478445706908931,5.11818130315651,4.43361518202974e-05,0.00300007960650679,2.1792985086463
"GSE25085_FETAL_BM_VS_ADULT_BM_SP4_THYMIC_IMPLANT_UP",0.43037151881193,-0.0289433688679692,4.52594979722907,0.000181665339546224,0.00463227377045,0.847054299347924
"GSE13485_DAY3_VS_DAY7_YF17D_VACCINE_PBMC_DN",0.43022695948138,-0.0501209885907477,3.35301943710346,0.0029886813493553,0.0225261829051904,-1.78290952613191
"GSE6269_HEALTHY_VS_FLU_INF_PBMC_DN",0.429611531700541,-0.0387926948457891,4.96883632660596,6.3147995974652e-05,0.00331738874065745,1.84524777141539
"GSE24634_TREG_VS_TCONV_POST_DAY7_IL4_CONVERSION_DN",0.427803015102645,-0.00391943689616438,4.58814944533887,0.000156525817441376,0.0044596127635929,0.987718180381495
"GSE18791_CTRL_VS_NEWCASTLE_VIRUS_DC_10H_DN",0.42665117568103,-0.0561337444480411,3.34941569389036,0.00301407742424712,0.0225353197865003,-1.79077655112555
"GSE21380_NON_TFH_VS_TFH_CD4_TCELL_UP",0.426390867708434,-0.0424747181375347,4.85676745829109,8.24242988385408e-05,0.00352255424509974,1.59357929396674
"GSE8835_CD4_VS_CD8_TCELL_CLL_PATIENT_UP",0.425909935348418,-0.0590679194257031,4.20028737420321,0.000396791851838795,0.00683098905356399,0.1098935429471
"GSE10325_LUPUS_BCELL_VS_LUPUS_MYELOID_DN",0.425871059714299,-0.0105392161478038,3.93396602807441,0.000751583104173576,0.00931733558151059,-0.491460384006478
"GSE3920_UNTREATED_VS_IFNA_TREATED_ENDOTHELIAL_CELL_UP",0.425040942288043,-0.0230256815642066,4.04780137787077,0.000572106555291954,0.00801045246464533,-0.234786901791901
"GSE4590_SMALL_VS_LARGE_PRE_BCELL_UP",0.424829019531361,-0.0349015767041882,4.96136124461402,6.42784851389952e-05,0.00331738874065745,1.82848608816325
"GSE29618_PDC_VS_MDC_DAY7_FLU_VACCINE_DN",0.423522442192525,-0.0174512685201056,4.3442333862436,0.000280875413575848,0.00560480620145531,0.435731298121941
"GSE6259_FLT3L_INDUCED_33D1_POS_DC_VS_CD8_TCELL_DN",0.423372778946632,-0.0140494665265069,5.42146391465196,2.17377488432475e-05,0.00217374211579486,2.85197237127399
"GSE29618_BCELL_VS_MONOCYTE_DAY7_FLU_VACCINE_DN",0.423012415183624,-0.00893225483493774,4.26161424797245,0.000342476528215982,0.00634428002079188,0.248684927644234
"GSE6259_DEC205_POS_DC_VS_BCELL_DN",0.422640492887524,-0.0375527671730095,6.00368268320968,5.67398052404277e-06,0.00161275388234927,4.11616613729466
"GSE22935_WT_VS_MYD88_KO_MACROPHAGE_48H_MBOVIS_BCG_STIM_DN",0.421035130491364,-0.0118641102580796,4.18032463579693,0.000416267844218055,0.00694540046928206,0.0647305131103595
"GSE42021_TREG_PLN_VS_CD24LO_TREG_THYMUS_DN",0.420685120502296,-0.0334297421298044,5.12325050641076,4.38083486943183e-05,0.00300007960650679,2.19060761954873
"GSE18791_CTRL_VS_NEWCASTLE_VIRUS_DC_8H_DN",0.419563678762275,-0.0619458791781235,3.54141232839479,0.00191621842977904,0.0165235684776699,-1.36867894759468
"GSE26030_TH1_VS_TH17_DAY5_POST_POLARIZATION_UP",0.417908966846411,-0.0554056866178208,3.28519417436936,0.00350361085190287,0.0245959539920328,-1.93057418598931
"GSE18791_UNSTIM_VS_NEWCATSLE_VIRUS_DC_18H_DN",0.417849775068018,-0.0609981120449814,3.37730288376486,0.00282292036908713,0.0216246352801769,-1.72983876014801
"GSE9988_LOW_LPS_VS_ANTI_TREM1_AND_LPS_MONOCYTE_UP",0.417167674180159,-0.0451698134952729,4.82571974216177,8.87496630147952e-05,0.0035710574267641,1.52372493960883
"GSE42088_2H_VS_24H_LEISHMANIA_INF_DC_UP",0.415277604277195,-0.00659869962519558,4.3771346823045,0.000259554456049516,0.00533565109651157,0.510224772762615
"GSE46606_IRF4HIGH_VS_IRF4MID_CD40L_IL2_IL5_DAY1_STIMULATED_BCELL_DN",0.414607794643597,-0.0719639537683979,4.49582181874067,0.000195264717410203,0.00469457157328729,0.778888246225137
"GSE22140_GERMFREE_VS_SPF_ARTHRITIC_MOUSE_CD4_TCELL_DN",0.413656888512319,-0.0150796987798604,6.12906242191539,4.26976610086089e-06,0.00161275388234927,4.38297220012791
"GSE18281_CORTICAL_VS_MEDULLARY_THYMOCYTE_UP",0.413101660827115,-0.0332618120625745,4.83033075316626,8.77801252800699e-05,0.00356387308637084,1.53410261908701
"GSE24634_TREG_VS_TCONV_POST_DAY3_IL4_CONVERSION_DN",0.412819316598661,0.00154219364936335,4.23202751166414,0.000367683622203578,0.00651401675409393,0.181718168885987
"GSE6259_CD4_TCELL_VS_CD8_TCELL_DN",0.412064044248326,-0.0418830268200045,4.06671881447631,0.000546726483741819,0.00782472799006714,-0.192070405232148
"GSE21063_WT_VS_NFATC1_KO_3H_ANTI_IGM_STIM_BCELL_DN",0.411154605618915,-0.0266087040265976,4.68356466759073,0.000124589057073441,0.00412923732014834,1.20327217516153
"GSE34156_UNTREATED_VS_6H_TLR1_TLR2_LIGAND_TREATED_MONOCYTE_UP",0.409419725873857,-0.00281933828906228,4.45606201063422,0.000214790627322124,0.00493520432753237,0.68890507664979
"GSE13522_WT_VS_IFNAR_KO_SKING_T_CRUZI_Y_STRAIN_INF_UP",0.409304522482587,-0.0517192745379247,4.9815708435755,6.12682287632742e-05,0.00331738874065745,1.87379426076227
"GSE29618_MONOCYTE_VS_MDC_DAY7_FLU_VACCINE_UP",0.4091027634664,-0.00252235166659262,3.57761886671941,0.00175857610487943,0.0156521315738255,-1.28846967401719
"GSE2405_HEAT_KILLED_LYSATE_VS_LIVE_A_PHAGOCYTOPHILUM_STIM_NEUTROPHIL_24H_UP",0.408952073240388,0.0112496872044611,3.66840293606923,0.00141728518819797,0.0135392420331382,-1.08662940163624
"GSE15767_MED_VS_SCS_MAC_LN_UP",0.408431990457706,-0.0127283940372573,4.04775137223335,0.000572175176046095,0.00801045246464533,-0.234899796489621
"GSE17301_ACD3_ACD28_VS_ACD3_ACD28_AND_IFNA5_STIM_CD8_TCELL_DN",0.407598574517744,-0.0164252838710652,4.83542500901417,8.67214102586774e-05,0.00356387308637084,1.54556656150217
"GSE30083_SP3_VS_SP4_THYMOCYTE_DN",0.407379636384231,-0.0479414931061792,4.92490225007745,7.00929224971191e-05,0.00334796782750945,1.74668013776811
"GSE41978_ID2_KO_VS_BIM_KO_KLRG1_LOW_EFFECTOR_CD8_TCELL_UP",0.407033854644199,-0.0424083462158104,4.37988971695446,0.000257844511941986,0.00533565109651157,0.516462489601464
"GSE34156_NOD2_LIGAND_VS_TLR1_TLR2_LIGAND_6H_TREATED_MONOCYTE_DN",0.406226446522038,-0.00640567998206436,3.94545280823804,0.000731185406915138,0.0091964981313913,-0.465593079897273
"GSE29618_PDC_VS_MDC_DN",0.405633646702559,-0.0237748824520204,4.031795412839,0.000594494900083107,0.0081818620147031,-0.270916850246018
"GSE7852_TREG_VS_TCONV_UP",0.404939788703088,-0.0419673520230305,5.09316325206904,4.70369964511833e-05,0.00307127527353733,2.12345495581288
"GSE14000_UNSTIM_VS_16H_LPS_DC_TRANSLATED_RNA_DN",0.403968463011284,-0.0585500568664466,3.86996047723893,0.000876031282926108,0.0102350705285755,-0.635436745613267
"GSE7219_UNSTIM_VS_LPS_AND_ANTI_CD40_STIM_NIK_NFKB2_KO_DC_DN",0.403545238326706,-0.0300564190498447,4.14537326741162,0.00045269453682766,0.00713763036706912,-0.014318594361435
"GSE18791_CTRL_VS_NEWCASTLE_VIRUS_DC_12H_DN",0.403512167304202,-0.0493956783173433,3.26323933211044,0.00368810542229763,0.0254510617810681,-1.97818575147564
"GSE33424_CD161_HIGH_VS_NEG_CD8_TCELL_UP",0.403228286553572,-0.0364751786050679,3.54698641830321,0.00189107412197182,0.0163985668098288,-1.35634194945184
"GSE17186_MEMORY_VS_CD21HIGH_TRANSITIONAL_BCELL_DN",0.402407289299507,-0.0218535527394107,5.18755149110851,3.76407934612531e-05,0.00299998446858568,2.3338782759587
"GSE35685_CD34POS_CD38NEG_VS_CD34POS_CD10POS_BONE_MARROW_DN",0.401212653926985,-0.0329842752400119,4.0814386452541,0.000527756930575259,0.00762976785092777,-0.15882205618321
"GSE29618_BCELL_VS_MONOCYTE_DN",0.401074047848702,-0.0124526985723523,4.30891032737693,0.000305723776888635,0.00586411905906075,0.355756014800322
"GSE22886_DC_VS_MONOCYTE_DN",0.400199476949993,-0.0450058007559122,4.87003142255591,7.9862765166352e-05,0.00348066645659435,1.62340539992709
"GSE40274_CTRL_VS_IRF4_TRANSDUCED_ACTIVATED_CD4_TCELL_UP",0.399639259507866,-0.00960239033763923,5.98466156981943,5.92503615320568e-06,0.00161275388234927,4.07551039245423
"GSE40443_INDUCED_VS_TOTAL_TREG_DN",0.399604502862527,-0.0259250141438455,5.84916427963521,8.07522627737406e-06,0.00163927093430693,3.78457004651638
"GSE20715_0H_VS_24H_OZONE_LUNG_UP",0.399504555454028,-0.0339174267885183,5.30070528732171,2.88438086659104e-05,0.00255503701491483,2.5851375236959
"GSE1112_HY_CD8AB_VS_HY_CD8AA_THYMOCYTE_RTOC_CULTURE_UP",0.399100084500155,-0.047302735481953,4.55814016423416,0.0001681851943397,0.00454342263074452,0.919864754787796
"GSE7460_TCONV_VS_TREG_THYMUS_DN",0.398981105870257,-0.0240711979369191,5.04339717380416,5.2915893496556e-05,0.00316438027382101,2.01222782605408
"GSE22886_NAIVE_BCELL_VS_MONOCYTE_DN",0.398977001899765,-0.00370265970238178,4.4773183843696,0.000204119430958336,0.00475822903171777,0.737014944182019
