"Gene_set","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"REACTOME_DEFENSINS",0.625267983841824,-0.0670616014421999,3.82769523719834,0.000888883854896684,0.00832094053056062,-0.786326787730494
"REACTOME_TCR_SIGNALING",0.622593828915304,-0.0741105644439344,4.78436545036181,8.41200323926921e-05,0.00269985246822259,1.4763634433796
"REACTOME_COSTIMULATION_BY_THE_CD28_FAMILY",0.619499932547323,-0.0885250232032731,5.3042388543957,2.35729668479163e-05,0.000993011228468475,2.70374424864314
"REACTOME_CS_DS_DEGRADATION",0.61792368130376,0.00909428389870092,3.29826451488953,0.00320769088188149,0.0196543968580739,-2.00274756436033
"REACTOME_INTERFERON_SIGNALING",0.604669589255564,-0.0532636350481538,4.43527998095535,0.000198953761089089,0.0037922435824531,0.64759278428207
"REACTOME_IL_6_SIGNALING",0.599266502473918,0.0129636658022807,3.54346353588883,0.00177750853792756,0.0137261548061397,-1.44517330142946
"REACTOME_P2Y_RECEPTORS",0.575541443149526,-0.132376847054448,3.14544043647592,0.00461240063418894,0.0250706292535753,-2.34368020531571
"REACTOME_DOWNSTREAM_TCR_SIGNALING",0.573353526705354,-0.062049294636859,4.24241660044825,0.000320295819461077,0.00469303005036447,0.190226921759995
"REACTOME_THE_NLRP3_INFLAMMASOME",0.559908539273285,-0.0691594028902588,3.9509780969745,0.000656794873717664,0.00713999588525332,-0.497480765319182
"REACTOME_THE_ROLE_OF_NEF_IN_HIV1_REPLICATION_AND_DISEASE_PATHOGENESIS",0.554908482676506,-0.026860298853602,5.08528399136483,4.02007467004347e-05,0.00150529462644961,2.18851698493837
"REACTOME_ANTIGEN_PRESENTATION_FOLDING_ASSEMBLY_AND_PEPTIDE_LOADING_OF_CLASS_I_MHC",0.551594528516407,-0.0284760309391282,3.43860935260269,0.00229027634688955,0.0157514924265669,-1.68503564975734
"REACTOME_INFLAMMASOMES",0.548830331521491,-0.0629331589679624,4.12250847392504,0.000430543349280101,0.00558050418105362,-0.0933831795245457
"REACTOME_NEGATIVE_REGULATORS_OF_RIG_I_MDA5_SIGNALING",0.543596294590112,-0.0569293990716861,4.07511551932379,0.000483887540172182,0.00582393217992948,-0.205249167380769
"REACTOME_PROSTACYCLIN_SIGNALLING_THROUGH_PROSTACYCLIN_RECEPTOR",0.542240396862608,-0.048489372891357,3.43055614163179,0.00233515936482253,0.0157521341688774,-1.70337428600605
"REACTOME_NUCLEOTIDE_LIKE_PURINERGIC_RECEPTORS",0.540136714090707,-0.156194257623713,3.96144504916013,0.000640109628286631,0.00712376902036905,-0.472889529618118
"REACTOME_KERATAN_SULFATE_DEGRADATION",0.537743407255017,0.0587848608080206,2.84065352509873,0.00938425040443239,0.0433218135108728,-3.0045370439425
"REACTOME_REGULATION_OF_KIT_SIGNALING",0.533776135650296,-0.0749221838075949,3.74790585097267,0.00108057001009024,0.00975340294815318,-0.972382325806387
"REACTOME_CALNEXIN_CALRETICULIN_CYCLE",0.532377761462967,-0.0484110956949684,3.16037853186309,0.00445235216527361,0.0248007054495406,-2.31060914185951
"REACTOME_PECAM1_INTERACTIONS",0.528991579629571,-0.0721313919689492,3.21680976155084,0.0038948185772425,0.0226302389746677,-2.18516732739223
"REACTOME_CYTOKINE_SIGNALING_IN_IMMUNE_SYSTEM",0.524885964704652,-0.0416388447794914,4.33525980634553,0.000254688398100667,0.00418682878828901,0.410262855508023
"REACTOME_NUCLEOTIDE_BINDING_DOMAIN_LEUCINE_RICH_REPEAT_CONTAINING_RECEPTOR_NLR_SIGNALING_PATHWAYS",0.524456493145447,-0.0435302081480569,4.20486699381285,0.000351395048078149,0.00473680524809344,0.10133450823326
"REACTOME_GROWTH_HORMONE_RECEPTOR_SIGNALING",0.520491659721638,-0.0268586669634224,3.77217217932619,0.00101831766487455,0.00940200145377322,-0.915878515563949
"REACTOME_LATENT_INFECTION_OF_HOMO_SAPIENS_WITH_MYCOBACTERIUM_TUBERCULOSIS",0.520277181280776,-0.0326034250100116,3.68482403915218,0.00126049137547936,0.010754065659153,-1.11891017738498
"REACTOME_TRAF6_MEDIATED_IRF7_ACTIVATION",0.513166206251711,-0.0639065058595962,3.67461491863395,0.00129226039262799,0.0108872938078908,-1.14257326294364
"REACTOME_G_BETA_GAMMA_SIGNALLING_THROUGH_PI3KGAMMA",0.506174913487294,-0.0634206432368112,3.94159273985477,0.000672122096476044,0.00719063957182308,-0.519522503133297
"REACTOME_TRAF3_DEPENDENT_IRF_ACTIVATION_PATHWAY",0.505772067307704,-0.0679325007683741,3.4091617932589,0.00245860851769736,0.0164069518903765,-1.75203201231994
"REACTOME_NFKB_ACTIVATION_THROUGH_FADD_RIP1_PATHWAY_MEDIATED_BY_CASPASE_8_AND10",0.503722056381288,-0.0490776705467952,2.92447390647104,0.00773534889378263,0.0375080946360395,-2.82562596459637
"REACTOME_ADP_SIGNALLING_THROUGH_P2RY12",0.501142377217512,-0.052646077732168,3.03692512288227,0.00595346075429074,0.0301629728571942,-2.58212178842868
"REACTOME_NOD1_2_SIGNALING_PATHWAY",0.495450195708129,-0.0345896251323475,3.51781400303956,0.00189144486766229,0.0140641429480238,-1.50402930294277
"REACTOME_CHONDROITIN_SULFATE_DERMATAN_SULFATE_METABOLISM",0.493358358159788,-0.0301357841978507,3.83988132054953,0.000862728592947649,0.00828685348305543,-0.757845685465988
"REACTOME_OTHER_SEMAPHORIN_INTERACTIONS",0.492330634724561,-0.0252951720822643,3.11414845702132,0.00496586957676134,0.0265634610693424,-2.41276730075919
"REACTOME_G_ALPHA_Z_SIGNALLING_EVENTS",0.484674497889737,-0.0710973551821813,3.88053714971849,0.000780851280001832,0.0078551307868841,-0.662709436850721
"REACTOME_EXTRINSIC_PATHWAY_FOR_APOPTOSIS",0.481787567319669,-0.0465598608145136,2.78108839284593,0.0107538860715562,0.0476849948172951,-3.13022966965371
"REACTOME_ACYL_CHAIN_REMODELLING_OF_PS",0.47939747624774,-0.0449396594943525,3.08666470752058,0.0052977531917574,0.0276797337305774,-2.47323000255733
"REACTOME_SEROTONIN_RECEPTORS",0.477041134742928,-0.273219755816701,3.27233476974404,0.00341254910066614,0.0207212440887296,-2.06098474034828
"REACTOME_IL_3_5_AND_GM_CSF_SIGNALING",0.475420582845125,-0.0269032426177606,3.7218642000554,0.00115155308035327,0.0102124575810277,-1.03293657126948
"REACTOME_NEF_MEDIATES_DOWN_MODULATION_OF_CELL_SURFACE_RECEPTORS_BY_RECRUITING_THEM_TO_CLATHRIN_ADAPTERS",0.469321187257771,-0.0106349182219984,3.64072246341303,0.00140348059984491,0.0116783447443885,-1.22102352622669
"REACTOME_ANTIGEN_ACTIVATES_B_CELL_RECEPTOR_LEADING_TO_GENERATION_OF_SECOND_MESSENGERS",0.464144121079241,-0.0244446235833231,3.91377961726302,0.000719655702055115,0.00746227604900227,-0.58479432683204
"REACTOME_CHONDROITIN_SULFATE_BIOSYNTHESIS",0.46384474071049,-0.010912511763566,3.3071490004901,0.0031402868852236,0.019417920739823,-1.98275861033099
"REACTOME_ADP_SIGNALLING_THROUGH_P2RY1",0.463504317890813,-0.0416557139807578,3.33808804838632,0.0029161404513908,0.0185422515494094,-1.91301445586661
"REACTOME_G_PROTEIN_BETA_GAMMA_SIGNALLING",0.458871022147813,-0.0720222788413728,3.86657520722718,0.000808063936211247,0.00789326221748378,-0.695400644005454
"REACTOME_THROMBOXANE_SIGNALLING_THROUGH_TP_RECEPTOR",0.458610932654974,-0.0514725837539787,3.31781340169806,0.00306119605293242,0.0192124250380746,-1.95874202258873
"REACTOME_SIGNALING_BY_ILS",0.458208088777054,-0.027757771000468,3.69163963356657,0.00123971160168656,0.0107123797376505,-1.10310462888518
"REACTOME_ACTIVATED_TAK1_MEDIATES_P38_MAPK_ACTIVATION",0.451542878088296,-0.0320628369267299,3.53561478534098,0.0018116395502964,0.0137261548061397,-1.46319515951213
"REACTOME_G_BETA_GAMMA_SIGNALLING_THROUGH_PLC_BETA",0.447606528003314,-0.0663857186811694,3.1867394178483,0.00418291915868361,0.0238922670589216,-2.25211020219248
"REACTOME_IL_RECEPTOR_SHC_SIGNALING",0.442625106545881,-0.0468976685425511,3.86834226907586,0.000804568647837955,0.00789326221748378,-0.691264275917862
"REACTOME_REGULATION_OF_INSULIN_SECRETION_BY_ACETYLCHOLINE",0.437346576297146,-0.0611036312791487,3.26390821902829,0.0034818171668132,0.0207676528356823,-2.07987741584486
"REACTOME_ACYL_CHAIN_REMODELLING_OF_PC",0.42717093537843,-0.060589696119058,4.0929208905936,0.000463116406078922,0.00578037884624432,-0.163238790703563
"REACTOME_TRAF6_MEDIATED_INDUCTION_OF_TAK1_COMPLEX",0.425393528817556,-0.0488981551483258,3.09376362773878,0.00521003762117517,0.0274341043490005,-2.45763248853943
"REACTOME_SIGNAL_AMPLIFICATION",0.424895320607837,-0.0398026252096012,3.03449354964097,0.00598743964077505,0.0301629728571942,-2.58742706063673
"REACTOME_TERMINATION_OF_O_GLYCAN_BIOSYNTHESIS",0.424525687622466,-0.114453849780094,3.03064893372789,0.00604154500848845,0.0301629728571942,-2.59581186152821
"REACTOME_CLASS_A1_RHODOPSIN_LIKE_RECEPTORS",0.422086251028225,-0.0923956751554545,3.54964522011958,0.00175107127426318,0.0137261548061397,-1.43097195480099
"REACTOME_TOLL_RECEPTOR_CASCADES",0.419179609988315,-0.0431616699493345,3.95908322566741,0.000643837488033214,0.00712376902036905,-0.478439289249646
"REACTOME_IL_2_SIGNALING",0.414758304244995,-0.0400826490980487,3.50647451480831,0.00194406705344433,0.0140892601507686,-1.53001288050635
"REACTOME_REGULATION_OF_SIGNALING_BY_CBL",0.412813946453974,-0.0132595916437841,2.79106709716702,0.0105119161270894,0.0469207382096575,-3.10925976401557
"REACTOME_LYSOSOME_VESICLE_BIOGENESIS",0.407466089040194,-0.00295958183308809,3.14795101411003,0.0045851189201886,0.0250706292535753,-2.33812614342048
"REACTOME_HEPARAN_SULFATE_HEPARIN_HS_GAG_METABOLISM",0.406397213590087,-0.0194406170856877,2.80959773313275,0.0100762172079855,0.0455796671018939,-3.07022475237188
"REACTOME_GPCR_LIGAND_BINDING",0.399124325283039,-0.088004947526279,3.50981831782304,0.0019284025159618,0.0140892601507686,-1.52235315348861
"REACTOME_O_LINKED_GLYCOSYLATION_OF_MUCINS",0.386848445633218,-0.0709848887257553,3.37160031366843,0.00269091873573015,0.0174392233450204,-1.83723866766322
"REACTOME_SPHINGOLIPID_METABOLISM",0.378351304188362,0.0020284135240256,3.43020924582955,0.00233711189449219,0.0157521341688774,-1.70416395085002
"REACTOME_INHIBITION_OF_INSULIN_SECRETION_BY_ADRENALINE_NORADRENALINE",0.374459685366082,-0.0474657709835779,2.90246825589754,0.00813924003834644,0.0386327308862359,-2.87281892124741
"REACTOME_RIG_I_MDA5_MEDIATED_INDUCTION_OF_IFN_ALPHA_BETA_PATHWAYS",0.371642332235655,-0.0338861519690735,3.00404724279892,0.00642898518637045,0.0318612942324535,-2.65370986045862
"REACTOME_INNATE_IMMUNE_SYSTEM",0.366416638481815,-0.0268572977091144,3.35851081482349,0.00277679567763421,0.0178243836830996,-1.86686386192763
"REACTOME_G_ALPHA_I_SIGNALLING_EVENTS",0.361225023979247,-0.071552612212514,3.16737853707312,0.00437921272720244,0.0248007054495406,-2.2950922450503
"REACTOME_CD28_CO_STIMULATION",0.358438328735103,-0.0596124356953042,3.07505659952446,0.00544425799342976,0.0282263837505512,-2.49870501651858
"REACTOME_IMMUNE_SYSTEM",0.356362326123495,-0.0285029686811052,3.43986607700132,0.00228334865931547,0.0157514924265669,-1.68217273636905
"REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS",0.356051136391983,-0.0445449962166576,2.77618233562413,0.0108747793826356,0.0478576080640076,-3.14052654014652
"REACTOME_PURINE_CATABOLISM",0.354356915412801,-0.000720767713338675,2.81249874927582,0.0100095799294077,0.0455796671018939,-3.06410281234084
"REACTOME_ASPARAGINE_N_LINKED_GLYCOSYLATION",0.348877787178655,-0.011992767270186,3.06315679082159,0.00559848990000992,0.0288044442183717,-2.52478125965336
"REACTOME_POST_TRANSLATIONAL_PROTEIN_MODIFICATION",0.340307974986869,-0.0260402290488315,3.54526383260999,0.00176976907891981,0.0137261548061397,-1.44103809448459
"REACTOME_GLYCOSAMINOGLYCAN_METABOLISM",0.333206168245335,0.00121931978423827,2.7552640790691,0.0114048449767061,0.04927477893782,-3.18433255731625
"REACTOME_SIGNALING_BY_GPCR",0.323191963263638,-0.0632452340733177,3.16237956087872,0.00443132480302922,0.0248007054495406,-2.30617474555896
"REACTOME_CELL_SURFACE_INTERACTIONS_AT_THE_VASCULAR_WALL",0.313914330919261,-0.0110522603291717,2.77376479561518,0.0109348243944468,0.0478576080640076,-3.14559731545949
"REACTOME_REGULATION_OF_WATER_BALANCE_BY_RENAL_AQUAPORINS",0.312997768643082,-0.0349826626080859,2.81787625633921,0.00988716277439859,0.0453329776186711,-3.05274703801272
"REACTOME_ACTIVATED_TLR4_SIGNALLING",0.312993616667696,-0.0235904695964117,2.91096810891253,0.00798090248330583,0.0381498459131073,-2.85460871358696
"REACTOME_ADAPTIVE_IMMUNE_SYSTEM",0.30680024141347,-0.0255238611596268,2.97858850221806,0.00682203106287832,0.0333191951911593,-2.70892363532119
"REACTOME_SIGNALING_BY_SCF_KIT",0.290184249895253,-0.0223446848779115,2.87030803553515,0.00876589063146573,0.0407462778317786,-2.94150621005929
"REACTOME_PROTEIN_FOLDING",-0.378939818646544,0.0734227502744849,-3.03345222887412,0.00600204801821062,0.0301629728571942,-2.58969852040406
"REACTOME_RECRUITMENT_OF_MITOTIC_CENTROSOME_PROTEINS_AND_COMPLEXES",-0.378984570467215,0.0440414766770403,-2.99568023603197,0.00655569969988806,0.0322521284505442,-2.67187728354104
"REACTOME_FATTY_ACID_TRIACYLGLYCEROL_AND_KETONE_BODY_METABOLISM",-0.387064442651994,0.0655848548627814,-3.1073678535477,0.00504583626298931,0.0267786900886204,-2.42770328676318
"REACTOME_PEROXISOMAL_LIPID_METABOLISM",-0.394101879209109,0.119016495422653,-2.77069799262601,0.0110114475982751,0.0478820366531446,-3.15202689035136
"REACTOME_PPARA_ACTIVATES_GENE_EXPRESSION",-0.401379788540477,0.0567097851654813,-3.2664559909804,0.00346073126986615,0.0207676528356823,-2.07416693298422
"REACTOME_NEUROTRANSMITTER_RELEASE_CYCLE",-0.423467651608149,0.04291650270676,-3.83507730678462,0.000872947473734326,0.00828685348305543,-0.769075509568209
"REACTOME_LOSS_OF_NLP_FROM_MITOTIC_CENTROSOMES",-0.429582599249281,0.0597064977239569,-3.37767576494292,0.00265194382453915,0.0173534964829066,-1.8234761789106
"REACTOME_PHASE_II_CONJUGATION",-0.432226065433606,0.0785333443658163,-2.89200329490699,0.00833830533691022,0.0392089830604631,-2.89520703734741
"REACTOME_RESPIRATORY_ELECTRON_TRANSPORT",-0.457712287191534,0.0722843549155957,-2.88999714829032,0.00837699341351141,0.0392089830604631,-2.89949478942375
"REACTOME_CIRCADIAN_CLOCK",-0.4600668835694,0.0649143872763404,-3.25875920455386,0.00352481275729608,0.0208396824422593,-2.09141363670677
"REACTOME_TCA_CYCLE_AND_RESPIRATORY_ELECTRON_TRANSPORT",-0.464842245150165,0.0870920995206203,-3.21259569254185,0.00393400346888434,0.0226625498976756,-2.19456211063101
"REACTOME_CIRCADIAN_REPRESSION_OF_EXPRESSION_BY_REV_ERBA",-0.476362365012611,0.0441493288188777,-2.79499114294102,0.0104181859716754,0.0468123822993948,-3.10100382191021
"REACTOME_CITRIC_ACID_CYCLE_TCA_CYCLE",-0.499063929396575,0.0949393680059617,-2.91871770105434,0.00783910854175794,0.0377397082653204,-2.83798561796755
"REACTOME_BRANCHED_CHAIN_AMINO_ACID_CATABOLISM",-0.499913663403408,0.0868691100858034,-3.13033452334139,0.00477989112344824,0.0257731729376329,-2.37706368108014
"REACTOME_UNBLOCKING_OF_NMDA_RECEPTOR_GLUTAMATE_BINDING_AND_ACTIVATION",-0.509113730534819,-0.0325616791631642,-3.4476529280716,0.0022408777641991,0.0157328293028145,-1.66442699243254
"REACTOME_PYRUVATE_METABOLISM_AND_CITRIC_ACID_TCA_CYCLE",-0.530925832156318,0.107621436017125,-3.74611154518886,0.00108531931915651,0.00975340294815318,-0.976557402415493
"REACTOME_GLUCOSE_METABOLISM",-0.533127299598122,0.0800529771804102,-3.51619583159007,0.00189886796479252,0.0140641429480238,-1.50773859573405
"REACTOME_METABOLISM_OF_AMINO_ACIDS_AND_DERIVATIVES",-0.536124836227357,0.0790513831081238,-4.44404665412686,0.000194693629342575,0.0037922435824531,0.668404180519647
"REACTOME_SULFUR_AMINO_ACID_METABOLISM",-0.536333321764594,0.0923913105209641,-3.99699894596749,0.000586510598623928,0.00693523058723733,-0.389287614809639
"REACTOME_GABA_SYNTHESIS_RELEASE_REUPTAKE_AND_DEGRADATION",-0.558913984733461,0.0438714778408832,-3.62815608460269,0.00144706589147416,0.0118941757421169,-1.25006781715248
"REACTOME_GLYCOLYSIS",-0.577058088945622,0.0832218564214631,-3.48946477219914,0.00202569999466259,0.0145246999617296,-1.56894678544344
"REACTOME_BILE_SALT_AND_ORGANIC_ANION_SLC_TRANSPORTERS",-0.579310054289463,0.0387338744749984,-3.96263361754301,0.000638241714915031,0.00712376902036905,-0.470096472166187
"REACTOME_ABC_FAMILY_PROTEINS_MEDIATED_TRANSPORT",-0.603945292592698,0.101109086911131,-3.39032938480043,0.00257252718396397,0.016998856097958,-1.79478818681345
"REACTOME_POST_CHAPERONIN_TUBULIN_FOLDING_PATHWAY",-0.613908649304424,0.101996466283982,-3.31545084408531,0.00307854881915735,0.0192124250380746,-1.96406473678269
"REACTOME_PYRUVATE_METABOLISM",-0.618942712541777,0.153177532305283,-4.61758730006153,0.000126868227464742,0.00294859259693917,1.08050185942332
"REACTOME_MUSCLE_CONTRACTION",-0.621357960403116,0.0829922557352055,-4.2165989976669,0.000341368066943217,0.00473680524809344,0.129101047612701
"REACTOME_CYTOSOLIC_SULFONATION_OF_SMALL_MOLECULES",-0.625133382595686,0.142532284925799,-4.31438053189508,0.000268162470714302,0.00430336917289142,0.360753088137739
"REACTOME_SYNTHESIS_OF_PE",-0.632071572905063,0.0495634592529741,-4.41929047173427,0.000206965536541289,0.0037922435824531,0.609638201436637
"REACTOME_BIOLOGICAL_OXIDATIONS",-0.632692949867169,0.0956673067884373,-4.40208717575553,0.000215946420711757,0.00383020756736117,0.568807667573042
"REACTOME_PYRIMIDINE_CATABOLISM",-0.643004602695495,0.0526367691797743,-3.95851800775805,0.000644732804514112,0.00712376902036905,-0.479767352345217
"REACTOME_GLYCOPROTEIN_HORMONES",-0.651481279961269,0.0673463198748493,-3.56044408740778,0.00170580946002397,0.0136870901911447,-1.40614813246385
"REACTOME_PEPTIDE_HORMONE_BIOSYNTHESIS",-0.651481279961269,0.0673463198748493,-3.56044408740778,0.00170580946002397,0.0136870901911447,-1.40614813246385
"REACTOME_GLUCONEOGENESIS",-0.705945002382562,0.102718416584881,-3.48239536299975,0.00206060556561316,0.0146194542234029,-1.58511281667559
"REACTOME_ABACAVIR_TRANSPORT_AND_METABOLISM",-0.716270862039847,0.113548050815892,-4.6700581067712,0.000111472589892734,0.00278268613287788,1.2050909751175
"REACTOME_SYNTHESIS_OF_BILE_ACIDS_AND_BILE_SALTS",-0.719996839635457,0.0765845424547119,-3.69282927369826,0.00123611928682519,0.0107123797376505,-1.10034516155489
"REACTOME_HORMONE_LIGAND_BINDING_RECEPTORS",-0.726939566452309,0.192877404189641,-3.15591035958602,0.00449965354815424,0.0248587417332456,-2.32050715669579
"REACTOME_CHYLOMICRON_MEDIATED_LIPID_TRANSPORT",-0.73660033120348,0.0872283462082605,-3.53541785614885,0.00181250412128551,0.0137261548061397,-1.46364720283316
"REACTOME_CYTOCHROME_P450_ARRANGED_BY_SUBSTRATE_TYPE",-0.743057629348533,0.0486789298449622,-3.92176590221563,0.000705676050685978,0.0074316509087867,-0.566059593097058
"REACTOME_PHASE1_FUNCTIONALIZATION_OF_COMPOUNDS",-0.765852399478005,0.0759968975446771,-4.21129373467026,0.000345866491124987,0.00473680524809344,0.116544081662086
"REACTOME_BILE_ACID_AND_BILE_SALT_METABOLISM",-0.782122567131702,0.0763749124390829,-4.09317840224076,0.00046282259882208,0.00578037884624432,-0.162631055835882
"REACTOME_REGULATION_OF_PYRUVATE_DEHYDROGENASE_PDH_COMPLEX",-0.784898081153726,0.178551502320214,-5.82193294466076,6.77838076914951e-06,0.000484672944711832,3.90688573023971
"REACTOME_SYNTHESIS_OF_BILE_ACIDS_AND_BILE_SALTS_VIA_24_HYDROXYCHOLESTEROL",-0.804369763594372,0.104845277594227,-4.08020968076108,0.000477852066789007,0.00582393217992948,-0.1932320921307
"REACTOME_TRANSPORT_OF_ORGANIC_ANIONS",-0.86688238066271,0.0657125946996791,-4.22517477334891,0.000334219539353331,0.00473680524809344,0.149401742463173
"REACTOME_SYNTHESIS_OF_BILE_ACIDS_AND_BILE_SALTS_VIA_7ALPHA_HYDROXYCHOLESTEROL",-0.893930701462232,0.101780479116277,-4.71458280790751,9.98893573661905e-05,0.00274590992643365,1.3107854928267
"REACTOME_TRYPTOPHAN_CATABOLISM",-0.894206198401896,0.077726631683455,-5.50236128364835,1.45889985604007e-05,0.000702356073550721,3.1669904244042
"REACTOME_ETHANOL_OXIDATION",-0.894283005274439,0.154340583262245,-4.14540087222742,0.000406914019657329,0.00537764802449098,-0.039297556410026
"REACTOME_RECYCLING_OF_BILE_ACIDS_AND_SALTS",-1.02575750592275,0.0879041573515255,-4.70794713873305,0.000101535695911329,0.00274590992643365,1.29503547972853
"REACTOME_DIGESTION_OF_DIETARY_CARBOHYDRATE",-1.05859522136567,0.0489091381529175,-5.12759877816008,3.6251106841393e-05,0.00143724976535876,2.28832023973731
"REACTOME_STRIATED_MUSCLE_CONTRACTION",-1.08322958240987,0.158957113458932,-5.92773922850913,5.27083621182855e-06,0.000444067950846555,4.14959028579999
"REACTOME_XENOBIOTICS",-1.12428813246253,0.137926363922429,-6.37141888525482,1.86039303121644e-06,0.000239183754070647,5.1533792717967
