"Gene_set","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"REACTOME_JNK_C_JUN_KINASES_PHOSPHORYLATION_AND_ACTIVATION_MEDIATED_BY_ACTIVATED_HUMAN_TAK1",0.542873050327946,3.52950533514772e-05,3.47696833223086,0.00519726589432135,0.0471967929862696,-2.37014375935369
"REACTOME_G_BETA_GAMMA_SIGNALLING_THROUGH_PI3KGAMMA",0.536968230206267,-0.0251936470984481,3.42516352549441,0.00569378302280288,0.049054130657994,-2.46095024303386
"REACTOME_INFLAMMASOMES",0.523575057868157,-0.020869120699846,3.38133465827155,0.00615169355500944,0.0498064827586306,-2.53784489278745
"REACTOME_G_PROTEIN_ACTIVATION",0.51982867149468,-0.0175933510845156,3.49485077593213,0.00503637305101765,0.0463622286340254,-2.33882226917382
"REACTOME_RIG_I_MDA5_MEDIATED_INDUCTION_OF_IFN_ALPHA_BETA_PATHWAYS",0.50193500388759,0.00198772981914,3.38228824431564,0.00614134011820685,0.0498064827586306,-2.53617131810922
"REACTOME_TOLL_RECEPTOR_CASCADES",0.480898950456204,-0.00987105953815463,3.66826856306109,0.00371790615101358,0.0378550444466837,-2.03589597065098
"REACTOME_ACTIVATION_OF_CHAPERONE_GENES_BY_ATF6_ALPHA",0.466180626225679,0.0183312660008074,3.44983708581783,0.00545150716503742,0.0482028001961203,-2.41768886893243
"REACTOME_IMMUNE_SYSTEM",0.460146012772495,-0.00707982201058689,3.64608842399095,0.00386448660232955,0.0387602238323203,-2.0745452989586
"REACTOME_ACTIVATED_TAK1_MEDIATES_P38_MAPK_ACTIVATION",0.45633489534145,0.00460508427848738,3.39194923900975,0.00603744668480906,0.0498064827586306,-2.51921731331089
"REACTOME_ACTIVATION_OF_CHAPERONES_BY_ATF6_ALPHA",0.451472035146692,0.0195747018859544,3.55284702051592,0.00454888291029973,0.0424562404961308,-2.23733804593955
"REACTOME_PYRUVATE_METABOLISM",-0.458157860333958,0.0982246371032504,-3.39273397875746,0.00602908701902621,0.0498064827586306,-2.51784029043915
"REACTOME_METABOLISM_OF_AMINO_ACIDS_AND_DERIVATIVES",-0.485242832652005,0.0422129244065806,-3.72650649044791,0.00335972054541223,0.0370120033855249,-1.93456967834472
"REACTOME_SULFUR_AMINO_ACID_METABOLISM",-0.520934777086613,0.0668951751840902,-3.7108826885909,0.00345216647839107,0.0372336590104138,-1.9617302487557
"REACTOME_ROLE_OF_DCC_IN_REGULATING_APOPTOSIS",-0.524089383467891,0.0580982960452366,-3.93275138955957,0.00235356480273628,0.0298414254233733,-1.57781180077974
"REACTOME_REGULATION_OF_PYRUVATE_DEHYDROGENASE_PDH_COMPLEX",-0.560429489116876,0.124193124093641,-4.06865079026864,0.00186638593062081,0.0261294030286914,-1.34481085002707
"REACTOME_PYRUVATE_METABOLISM_AND_CITRIC_ACID_TCA_CYCLE",-0.57700433187056,0.0872617922181905,-4.11832293625136,0.00171563006395692,0.0250631174560663,-1.26011042709634
"REACTOME_GLYCOLYSIS",-0.585782367012843,0.0413442373211317,-3.63513321258944,0.0039390715185751,0.0389272950070951,-2.09364629549577
"REACTOME_CYTOSOLIC_SULFONATION_OF_SMALL_MOLECULES",-0.629792730120415,0.118116367829605,-3.67444946947349,0.00367808942006988,0.0378550444466837,-2.02513122463231
"REACTOME_SYNTHESIS_OF_PE",-0.663083365151443,-0.000586860788089517,-3.81425072569011,0.00288601728363842,0.0340246248176319,-1.78236875546574
"REACTOME_GABA_SYNTHESIS_RELEASE_REUPTAKE_AND_DEGRADATION",-0.676049971259667,0.00687606807411008,-3.89824758646995,0.00249715994141561,0.0305107541932961,-1.63724662957497
"REACTOME_MUSCLE_CONTRACTION",-0.692645247575145,0.0347150523217001,-3.75399796153448,0.00320321461945409,0.03648407159785,-1.88682067442031
"REACTOME_ABACAVIR_TRANSPORT_AND_METABOLISM",-0.703805325025453,0.0741880224869961,-3.84790941007893,0.00272315918347729,0.0326779102017275,-1.72414496985961
"REACTOME_ACETYLCHOLINE_NEUROTRANSMITTER_RELEASE_CYCLE",-0.753439368299671,-0.00411919036325299,-5.34240550339133,0.000238836237024265,0.00944105595766507,0.728806995618663
"REACTOME_PHASE1_FUNCTIONALIZATION_OF_COMPOUNDS",-0.756097947868401,0.0352973545035313,-3.59939705728675,0.00419284769149728,0.0408346905606692,-2.1560039415114
"REACTOME_PYRIMIDINE_CATABOLISM",-0.763789655535614,0.0826888155156264,-4.31417026554116,0.00123453240421297,0.0207401443907779,-0.928790891958936
"REACTOME_INTRINSIC_PATHWAY",-0.769744158579554,-0.00408731488945225,-3.7045048786761,0.00349065553222629,0.0372336590104138,-1.97282239249319
"REACTOME_GLUCONEOGENESIS",-0.806610797185711,0.0638713853951958,-4.27249260033498,0.00132354906989039,0.0215866728842495,-0.998931228307936
"REACTOME_GAMMA_CARBOXYLATION_TRANSPORT_AND_AMINO_TERMINAL_CLEAVAGE_OF_PROTEINS",-0.806741201243765,0.0565973344852926,-3.58789037898523,0.00427809781613528,0.0410697390348987,-2.17609802863373
"REACTOME_CHYLOMICRON_MEDIATED_LIPID_TRANSPORT",-0.807467173744029,0.0547521896049317,-3.41495623563464,0.005797210707301,0.0493129822190668,-2.47885309919776
"REACTOME_SYNTHESIS_OF_BILE_ACIDS_AND_BILE_SALTS_VIA_7ALPHA_HYDROXYCHOLESTEROL",-0.820705495426124,0.0381401878727098,-3.68035821675214,0.00364043720822731,0.0378550444466837,-2.01484280619312
"REACTOME_POST_CHAPERONIN_TUBULIN_FOLDING_PATHWAY",-0.829954485054994,0.0825685506088281,-5.76721788480932,0.000126546847445813,0.00607424867739902,1.36900585699925
"REACTOME_ETHANOL_OXIDATION",-0.867202443194596,0.0533145291846032,-4.4720142077083,0.000950341016720922,0.0168060306114858,-0.665056956809552
"REACTOME_INTERACTION_BETWEEN_L1_AND_ANKYRINS",-0.867340579881616,0.0685091881358919,-4.51431313746311,0.000886493132963137,0.0168060306114858,-0.594911342622651
"REACTOME_ORGANIC_CATION_ANION_ZWITTERION_TRANSPORT",-0.885535082385934,-0.0333406266886319,-3.99955760021607,0.00209939512385527,0.0279463363677031,-1.46304725815204
"REACTOME_TRYPTOPHAN_CATABOLISM",-0.926876436898566,0.0271774317296177,-5.26919948338812,0.000267151243454182,0.00944871766322161,0.615763886887515
"REACTOME_PASSIVE_TRANSPORT_BY_AQUAPORINS",-1.03001396088023,0.0589285612200494,-5.92884654471499,0.000100043211876363,0.00517146449083968,1.60548041326625
"REACTOME_RECYCLING_OF_BILE_ACIDS_AND_SALTS",-1.03370786933231,0.0213827990218759,-4.17600384729109,0.00155637047775118,0.023770021842018,-1.16208353082328
"REACTOME_XENOBIOTICS",-1.0591349822082,0.098602411249509,-4.6245957457887,0.000740323819801402,0.0156250310634942,-0.413118711621398
"REACTOME_STRIATED_MUSCLE_CONTRACTION",-1.07377156467814,0.0422235210249176,-4.97694739128418,0.000421017832090311,0.0110293531218607,0.15662860124336
"REACTOME_DIGESTION_OF_DIETARY_CARBOHYDRATE",-1.1637242699588,0.0403581103563771,-5.99788180290507,9.05884887706739e-05,0.00517146449083968,1.70529240564017
